Genomic bins	SUB_2	SUB_3	SUB_1	SUB_6	SUB_7	SUB_4	SUB_5	SUR_21	SUR_20	SUB_8	SUB_9	SUR_24	PL_15	SUR_3	PL_17	PL_16	PL_11	SUR_7	SUR_4	PL_12	SUR_8	SUR_9	PL_19	PL_18	PL_5	PL_4	PL_7	PL_6	PL_1	PL_3	PL_2	PL_9	PL_8	SUR_22	SUR_15	SUR_16	SUR_17	SUR_10	SUR_11	SUR_12	SUR_13	SUB_21	SUB_20	SUB_22	SUR_18	SUB_24	SUR_19	SUR_1	SUR_6	PL_10	PL_13	PL_24	SUR_5	PL_20	PL_21	PL_22	SUR_2	SUB_15	SUB_16	SUB_17	SUB_10	SUB_11	SUB_12	SUB_13	SUB_18	SUB_19
s_PL_5_8	1.816536	0.385804	0.561131	3.907552	1.275841	1.693613	3.770973	0.899364	1.115539	0.730617	1.08228	1.820981	13.958585	0.373183	36.171339	72.578092	12.316829	0.284427	0.613223	5.719959	0.35343	0.462448	13.878223	5.487498	91.622961	41.00055	14.114732	23.723226	0.371735	6.403132	3.305336	0.31231	2.580786	1.582656	0.874615	0.832053	1.173795	0.71496	1.1286554999999998	0.417711	0.999895	1.133731	2.915344	5.381823	1.103976	5.298592	1.081749	0.651207	0.288179	49.3510605	4.907683	4.660145	0.674184	23.114821	5.894209	1.984883	0.519841	2.125534	2.745123	1.90909	2.069682	3.135795	0.985015	1.534901	1.1728	2.569088
s_SUB_12_13	5.213495	4.076526	2.887156	3.993352	4.684044	19.544343	16.691614	18.709101	9.398243	4.87434	4.066059	7.153854	6.390178	2.714378	11.370923	8.591563	5.848063	2.242704	5.788135	11.357537	3.208629	3.16927	14.908042	19.693747	10.228906	10.320683	10.231232	2.768581	1.946864	2.133404	1.170288	0.937276	1.040707	8.423054	5.75004	5.942762	7.774961	7.266316	13.623997	3.747729	6.505406	25.063649	7.794016	5.27564	46.071576	6.16063	9.797961	4.699725	3.061381	14.66464	20.073726	5.528258	10.840359	8.731043	6.557101	4.998249	2.825205	27.063856	15.203266	18.296324	8.414674	35.560153	39.667418	23.643088	19.544274	13.873321
s_SUB_12_18	1.291067	4.03473	0.227648	2.565255	6.970269	8.827559	5.6237145	2.058619	9.284956	8.341573	2.603238	1.557379	3.655219	7.379703	2.523262	9.870043	1.080302	5.739784	10.863922500000001	3.894631	9.389614	9.036284	2.7658465000000003	1.099964	2.337285	5.812899	0.875078	1.495418	0.423395	1.089178	1.084019	1.3862675	3.142238	3.759109	11.011586000000001	20.8310035	14.185206	17.891992	4.833148	15.7355465	5.263199	3.3500195	3.270503	4.067151	1.377922	3.1599294999999996	5.4139995	2.876644	6.799502	1.147093	1.734498	4.17323	7.001767	4.7337345	1.159248	0.7954095	5.5135784999999995	5.220171	12.067158	7.004956	9.078447	1.480963	11.994786	2.944274	1.6892345	1.850339
s_SUB_17_8	0.283994	0.157162	0.184197	0.199633	0.316083	1.165371	2.147502	0.783819	7.105911	0.357399	0.319593	40.557001	3.209276	0.320196	9.384492	11.156989	2.328361	0.342418	0.94718	7.794239	0.399649	0.385166	7.586307	0.879165	8.795781	1.319864	1.091008	6.198686	0.274681	0.300942	0.045716	0.06529	0.197529	17.345385	0.950055	0.764957	1.445752	0.722648	0.856784	0.638006	0.708433	0.630875	41.99204	12.26073	1.29158	17.647914	9.127375	0.662345	0.318399	2.087356	1.512724	16.424927	0.728156	18.698586	6.393888	3.802012	0.55512	0.469095	2.567345	17.892126	0.844917	1.797588	0.621953	0.588678	2.60238	45.442441
s_PL_11_16	6.582458	2.994091	1.370699	9.811772	8.83529	17.814845	12.185454	1.951552	6.180755	6.043328	6.153615	13.58385	24.240386	1.521496	65.519787	34.418138	105.054418	1.592295	4.213892	55.479333	2.192346	2.831106	16.598957	31.341369	20.617575	7.160279	74.708132	24.047967	1.106716	3.408497	1.22746	0.961498	1.218378	15.484388	6.449069	21.37258	9.043686	4.880946	5.20968	3.361779	2.49129	2.376385	19.597382	15.516196	3.471271	17.585441	9.243866	2.703197	2.142586	62.662415	100.772535	12.214223	3.253212	25.409926	101.449116	12.038955	2.849291	22.920241	35.3317	44.092766	18.282288	37.601934	23.969883	16.787135	5.799527	28.80702
s_PL_17_17	3.896616	2.081347	1.673381	2.727949	4.657977	6.739051	3.536517	5.074225	10.147682	6.868217	6.47918	19.313733	3.685981	3.452455	91.320885	24.722343	3.495765	5.061189	8.671268	46.384951	7.027008	5.787674	10.181659	2.2175	8.737737	3.448549	23.23719	32.801961	1.61603	0.854418	0.911207	0.982815	0.896363	22.892753	6.888074	12.301013	9.157172	7.850809	4.578249	8.482266	7.522075	2.486267	16.081517	13.752734	4.689192	13.481027	12.871619	5.209332	5.313315	15.850363	7.879333	11.218532	6.829127	12.892102	39.011933	4.181639	5.754369	4.532044	27.670302	26.349954	8.243558	3.21597	6.184773	2.891062	4.160898	20.391842
s_SUR_16_8	1.766766	1.699501	1.005568	0.910075	4.024201	4.653091	2.594192	2.649536	4.814902	2.871516	1.913524	8.032609	1.586673	1.553785	3.992434	14.378708	2.323465	1.893562	3.699571	4.036503	3.267567	2.11623	4.465083	2.115723	3.083597	1.675095	6.234011	4.358673	0.742396	0.627482	0.621111	0.350382	0.642783	31.194459	2.29658	44.049591	3.450949	3.964282	3.625812	2.982738	2.78588	2.8632	13.849394	27.974607	3.713479	12.03139	7.693476	2.589284	1.324192	7.873072	2.621358	7.220387	2.977232	7.884762	5.395679	3.276255	2.303947	1.689261	8.688017	2.649989	3.395558	3.352349	1.981466	2.25652	4.586698	28.699738
s_PL_21_7	0.220194	0.123818	0.136323	0.129907	0.16371	0.237234	0.157959	0.487205	0.482386	0.210159	0.15999	1.324399	55.836053	0.223135	20.576316	34.493776	0.251116	0.197526	0.333544	3.997266	0.262461	0.219424	0.564917	0.2999285	0.20296	0.259716	0.983003	0.1248815	0.113894	0.054083	0.049693	0.062105	0.051599	0.825571	0.238486	0.311168	0.322527	0.354922	0.522147	0.251055	0.406248	0.27485	0.840578	1.318828	0.64487	1.405093	0.591263	0.358256	0.189289	0.20018	0.708423	2.391652	0.328752	0.856383	29.542896	5.560722	0.29808	0.189702	0.268864	0.210141	0.194836	0.224851	0.165917	0.194443	0.355351	0.624503
s_PL_2_17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.472757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.62019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.217593	3.75124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s_SUB_2_5	52.178956	4.200039	16.16803	5.458538	5.277673	8.706107	4.346333	5.21223	5.143756	5.275495	10.278586	6.77419	1.630792	2.576597	4.309186	7.920391	3.017313	2.125051	4.344646	4.910924	2.787529	3.673768	2.570276	2.64471	4.207595	3.64815	7.237336	2.209617	8.080139	1.55656	1.925073	1.500547	1.164599	6.882846	3.560257	9.511466	6.31054	5.710303	5.523691	3.673643	5.269494	6.393364	7.051254	5.147411	7.163214	4.80416	6.420097	7.263398	3.180915	10.46793	4.12953	4.702301	5.976441	4.831473	3.002949	1.579376	5.413486	5.677811	10.484162	6.766699	9.834648	7.993789	5.637772	5.293776	5.436099	8.619175
s_PL_5_14	1.511301	0.734704	0.855109	0.922851	2.478347	3.738345	11.424424	2.329123	3.275777	1.453575	2.023153	8.136424	60.689725	1.200759	180.457215	141.744409	32.1357245	1.010968	1.8652735	99.557017	1.130321	1.313569	21.313108	51.678207	57.611014	10.289339	83.664991	11.795037	0.572847	1.333411	2.002119	0.5445	1.0998095	7.480889	1.728816	2.4121680000000003	2.683032	1.932998	3.444487	1.600305	1.900132	2.289538	13.133213	18.108567	2.74138	26.00049	3.596291	1.697415	0.8511934999999999	40.7811195	39.759741	31.577608	2.218872	56.886275	286.207111	45.824832	1.314455	2.053077	9.791392	11.661378	5.989192	8.114401	2.676826	4.399375	2.088034	12.789947
s_PL_9_5	1.736461	4.05513	9.134515	2.54617	0.0	0.0	0.0	0.0	0.0	0.448518	0.0	0.0	0.0	0.0	0.0	0.0	2.816544	0.0	0.0	0.123086	0.0	0.0	0.0	0.0	0.0	0.454568	0.0	0.425279	1.255871	3.228296	0.0	5.3348	1.12154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.105423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016527	0.924641	0.775926	0.0	0.0	0.0	0.0
s_PL_10_19	13.51989	2.853414	2.591573	9.997744	7.652661	13.007949	6.7567699999999995	6.587362	28.561707	9.196059	6.796655	36.17839	10.409047	7.466443	46.326634	32.571799	10.0691925	9.750297	20.989353	56.198162	12.66299	13.330549	15.9275515	8.325948	25.059301	20.0243445	11.761772	31.116327	3.943334	3.5322475	2.279853	1.005171	1.102259	37.475946	18.003533	25.50198	32.477715	25.919608	10.385958	19.076017	13.423707	8.70694	32.977956	19.8671	6.287215	13.33805	26.919627	15.063638	8.867499	67.992199	17.213792	18.610461	21.700934	28.853852	18.345309	9.234821	17.963357	13.830073	27.431652	28.758405	28.597308	27.169226	49.579099	8.6915905	8.313739	40.105398
s_PL_5_17	1.675927	1.53812	0.815497	0.920752	1.579832	4.56126	8.787194	4.668275	5.668911	1.070298	0.818818	30.536071	40.178554	1.573734	51.805975	26.568526	26.07731	1.348507	2.770226	33.14417	1.288404	1.360678	11.458123	12.918498	33.027404	19.834212	54.195122	13.292445	0.410781	2.49696	1.465046	0.248658	0.597774	11.516167	2.309627	3.359744	3.574295	2.202145	4.105551	1.919945	3.067091	4.718141	24.561551	15.627474	5.643661	21.913248	7.27218	0.856272	1.075681	21.269393	21.172311	32.148361	3.604416	30.93456	89.942924	12.728547	0.841002	6.350257	17.152457	20.283849	5.171865	25.345115	4.027361	6.766449	5.357896	29.080376
s_SUR_2_8	2.864276	2.753454	2.472465	2.22805	3.463283	7.069904	2.514625	73.15147	28.960484	5.61059	2.13282	32.186333	4.270912	30.941451	3.120545	3.560282	1.609269	21.069445	25.339617	6.308965	21.619462	18.975083	6.501938	4.20628	2.266768	5.587867	1.190138	1.923223	14.260206	0.968476	0.425892	0.662013	0.817273	43.931642	31.959447	8.834389	31.619245	44.927254	40.041201	26.798143	62.621956	6.997438	6.126107	9.694068	39.6232	11.68123	31.25684	79.570315	36.593683	7.658412	2.438963	14.204392	44.835961	7.910574	5.256388	7.269385	54.399865	7.066079	3.416513	8.227136	12.91354	6.027017	18.563735	9.056621	10.243807	9.267212
s_PL_20_1	6.59544	2.561228	3.945144	4.080319	4.024762	6.290418	4.797939	4.029798	4.487659	3.9577325	4.603964	13.327371	29.7514925	1.575584	137.371302	97.58597	38.668529500000005	1.398794	2.881164	19.028348	1.8308155	2.2281645	21.644659	37.462691	96.347056	14.122886	88.553842	91.67582	1.850114	2.303475	4.28172	0.936412	1.37177	8.129187	2.33461	5.507683	4.43136	3.699213	5.945365	2.930686	2.724803	4.852918	9.015751	9.930039	6.36981	15.073991	5.5796785	2.331085	1.644091	28.121516	7.876194	14.624464	3.728325	121.6820835	42.721900500000004	19.35398	2.111421	6.149282	6.8348765	9.375201	7.401408	10.879551	5.026079	5.1866555000000005	5.617423	12.511111
s_SUB_3_6	4.057397	21.759187	5.597334	7.8848945	5.700165	1.5579524999999999	0.835169	11.988329	0.350981	7.631679	5.283189500000001	0.2637465	0.561399	3.290745	0.151692	0.245238	0.694622	1.349699	0.471095	0.9587155	0.504693	0.882906	3.176496	0.220994	0.346623	0.499614	0.35881	0.820244	2.487232	2.4647490000000003	0.351317	1.370631	1.950929	0.30648949999999997	0.457327	0.252576	0.25844	0.657761	0.835339	0.480309	0.741551	1.390473	0.144221	0.363127	0.615555	0.356811	0.503192	6.2249225	9.2861685	1.040738	0.352078	0.505612	0.471372	0.366939	0.857767	0.0	1.165329	3.561699	0.385812	0.247065	7.348745	1.495061	0.8703765	1.864706	0.710175	0.165619
s_PL_2_20	8.078711	2.334322	10.358558	5.094828	1.125576	1.821464	1.3923860000000001	1.591318	2.289705	1.626751	3.971255	4.481486	1.337655	0.914634	2.046936	2.332096	5.423247	0.837446	1.5284900000000001	2.4064415	0.976799	1.102297	1.537041	1.1835095	1.48876	4.231771	1.627731	2.716906	13.848723	2.804517	34.00428	10.637683	2.733357	4.8394955	1.301216	1.8706895000000001	1.790158	1.4431175	1.658374	1.128972	1.613943	1.207013	3.1247425	4.114931	2.051264	3.15721	3.089559	1.5374115	0.815777	3.161142	1.899083	3.4036530000000003	1.574292	2.719209	2.158678	1.130968	1.53036	1.614322	2.307392	2.068093	2.4348	6.3538435	1.210262	1.2774524999999999	1.776629	4.062503
s_PL_5_15	1.677792	0.103629	1.031849	1.462287	0.0	0.0	0.500722	0.071342	0.0	0.020695	0.095845	0.0	0.717169	0.0	2.343095	12.651882	5.381135	0.0	0.0	0.260743	0.0	0.0	3.896412	0.159911	27.96353	13.822381	0.411307	57.602932	6.930438	6.859416	21.751568	12.317584	57.94784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.140245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.319612	0.432777	0.0	0.0	0.446794	1.448961	0.0	0.0	0.040233	0.0	0.078241	0.034182	0.0	0.0	0.147412	0.096616	0.0
s_SUR_21_5	0.238103	0.146725	0.113824	0.144023	0.832721	1.022483	1.123101	39.074144	1.893639	0.358981	0.330506	1.247081	0.440712	0.757011	0.510926	0.434754	0.710218	0.63428	0.838573	0.634226	0.766748	0.815893	0.356309	0.992212	0.432105	0.935778	0.366069	0.103421	0.108383	0.114656	0.0	0.087176	0.140376	1.74226	1.204941	0.579454	0.866557	0.86749	4.023926	0.794368	1.507883	3.020968	1.220253	3.080713	4.162751	2.653063	2.48514	0.548366	0.428154	0.306613	1.080701	1.801906	1.162412	1.583961	1.425733	0.0	0.496182	1.189065	0.722978	0.591138	0.452444	1.813938	0.64637	1.575241	4.899707	1.57942
s_PL_9_36	0.339116	18.909074	0.359275	18.444319	13.720361	2.596004	3.781604	12.205073	0.644917	24.265258	13.367594	0.0	2.093249	2.315361	2.155806	0.768064	2.732655	1.224345	1.567422	3.364518	1.198907	1.206791	1.758617	0.421485	1.312018	1.067071	1.916517	4.350148	0.629609	11.721339	0.152079	22.787643	0.723929	0.125789	1.717096	1.132756	1.017435	1.27372	2.978452	1.804258	6.557495	3.682611	0.143124	0.158578	3.572526	0.159775	1.644023	1.67298	2.348455	0.437424	1.949965	0.177194	3.168878	0.326481	0.907299	0.0	0.249702	7.168185	5.44215	3.085566	1.44064	2.177968	2.460733	6.102655	4.083364	0.657562
s_PL_9_3	0.80768	0.119046	0.591009	0.333861	3.816392	2.490882	0.692744	0.407125	1.358126	1.037374	9.008425	0.674106	0.471886	0.412979	0.923196	1.440525	0.43157	0.712133	0.818387	1.234532	0.983215	1.40778	0.414716	0.391771	0.557669	0.883503	0.705328	0.256731	0.291463	0.225766	0.18594	20.186678	0.435079	1.271295	0.714446	2.055605	1.084872	1.776537	0.73042	0.95126	0.616526	0.503897	1.822505	3.495521	0.447939	2.753116	0.772361	1.333672	0.64698	0.412275	0.755347	1.197614	0.616639	1.946523	0.235099	0.694242	2.012732	0.462247	1.947883	0.986215	0.898452	0.469024	0.619663	0.412046	0.368042	0.995763
s_SUR_11_1	20.496093	44.013314	16.71471	23.360255	89.659847	79.258594	62.448967	93.433026	11.33903	81.493798	60.649397	0.458251	17.613828	61.041743	16.282848	19.098263	24.502038	31.585599	38.60746	26.068655	36.423805	57.824272	75.925663	13.73283	20.700833	20.7735	8.923832	32.212825	17.52254	52.429192	9.849349	42.347713	33.094837	0.82011	35.970486	46.929041	32.628213	40.912154	50.099559	46.542248	86.425224	104.921843	4.269782	0.887566	44.757215	1.235184	15.987085	31.091104	47.215524	10.192688	18.506323	1.87412	57.684312	8.604356	20.535332	0.0	10.070564	68.465195	40.003725	34.488605	32.854316	30.208076	68.735263	99.311488	102.460169	11.708107
s_SUB_7_6	0.406565	0.082654	0.258312	0.4023035	91.520954	2.131769	1.18166	0.336755	1.15538	2.190198	2.343614	0.133243	0.200724	0.502568	0.775881	1.55176	0.190671	0.614057	1.197917	2.901789	1.035716	1.84828	0.130941	0.106838	0.582882	0.85362	1.593068	0.241099	0.227878	0.128715	0.0	0.414034	0.620142	0.483408	0.732724	3.44988	1.513375	2.22258	0.491805	0.919637	0.640147	1.240713	0.859431	1.344147	0.434421	1.579277	0.381276	1.370046	0.739549	0.438608	0.96995	0.29266	1.296952	0.941878	0.207133	0.22634	1.222799	0.598453	3.024427	1.264815	1.100261	0.218533	0.648198	0.468947	0.171463	0.491692
s_PL_5_9	10.837315	6.8160565	23.596602	6.40638	1.464024	0.707954	2.626694	1.633263	0.486096	1.943166	3.419929	0.271733	0.617915	0.5436505	2.07796	0.8192935	4.791472	0.261278	0.358786	2.263257	0.311241	0.396015	0.66633	0.949921	18.647673	6.5679245	0.647328	13.827956	10.9922705	16.631743	3.872306	7.536504	11.019431	0.259718	0.387574	0.485897	0.913747	0.743508	0.855521	0.45186	0.984406	4.356574	0.656	0.932916	0.91856	0.936696	0.664829	0.841978	0.660663	1.507286	1.630093	0.403266	0.62856	0.899936	2.724768	0.149818	0.456624	2.846741	1.924198	3.426157	3.06825	1.071542	2.464712	3.738416	1.640562	0.4614255
s_PL_5_23	4.751382	3.17939	7.127566	5.028158	2.08251	1.218848	5.303197	0.0	0.0	2.223002	4.686687	0.0	0.205804	0.0	2.898271	1.105098	1.462673	0.0	0.0	3.168286	0.0	0.0	0.090045	0.925813	11.54948	11.006039	7.87465	1.455155	0.532992	5.689787	0.0	0.587835	0.295995	0.0	0.0	0.0	0.248875	0.0	0.0	0.0	0.0	0.682463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.609174	4.659994	0.0	0.0	0.0	0.220183	0.0	0.0	4.110416	1.315759	5.825607	1.503071	0.31655	1.245482	4.273341	0.0	0.0
s_SUR_8_11	2.778703	1.070144	1.004891	1.469777	3.370253	7.569442	1.606205	4.565948	67.928827	13.384227	2.97081	21.875463	4.058923	14.164463	2.790914	5.977795	0.998253	67.945981	93.897401	3.953099	80.744793	53.478852	2.314649	1.150757	2.371831	7.255973	2.251811	2.096074	2.493559	0.432484	0.452878	0.915202	1.199187	36.980671	54.446029	42.495664	57.846583	56.448294	5.657877	86.218994	6.522036	4.061993	22.377642	10.34113	5.725521	5.527205	21.005958	10.47095	17.631147	4.75087	1.447797	9.693209	26.022113	9.807533	1.924022	1.450134	57.024902	4.151602	3.775554	5.117049	11.964372	1.805709	4.794213	2.095275	11.537673	15.243028
s_PL_7_3	4.265527	1.117684	1.3689405	1.4804905000000002	7.11614	12.206123	2.940023	1.8003244999999999	3.887039	4.127197	4.8275925	4.466046	2.771902	1.360462	20.377441	15.795752	5.9475235	1.678454	4.0861255	17.342281	2.79324	3.714332	2.268975	2.912605	9.810902	9.211507	42.548921	16.2299505	0.8972625000000001	1.480575	1.582246	0.662143	0.838118	4.840368	2.326844	11.425296	6.042694	4.783695	2.9580155	3.58215	2.59208	2.2577905	6.031054	4.463036	2.780594	5.2632935	3.97566	2.627545	1.66057	64.6478765	8.668156	3.556023	2.5669965	3.776854	3.8539935	1.703733	2.692336	1.941077	10.061522	13.642912	15.281106	5.845236	6.282323	3.503803	2.649697	6.37211
s_PL_3_2	1.373418	5.506149	7.165518	1.944866	0.350605	0.124601	0.531071	0.430095	0.17871	0.537319	0.221618	0.137493	0.235956	0.183534	0.193037	0.116014	1.022144	0.064881	0.102447	0.412176	0.042723	0.122225	0.071085	0.375989	0.123996	0.915971	0.123186	0.505489	1.515515	14.862217	0.540844	0.709089	2.071908	0.15993	0.108065	0.066364	0.111538	0.14182	0.25226	0.095925	0.310771	6.545104	0.154556	0.24264	0.35147	0.183104	0.338468	0.420091	0.217656	0.288175	0.324618	0.282748	0.09875	0.171652	1.680526	0.0	0.090555	0.634962	0.265264	0.450588	0.576922	1.139506	0.144641	0.614124	0.969397	0.101365
s_PL_24_2	1.002318	1.153393	0.628385	1.049536	1.186198	1.756797	3.686781	3.874036	8.942432	1.335972	1.416272	27.706903	2.416145	1.706295	1.891684	1.58364	14.097284	1.379798	2.103326	2.195997	1.39724	1.418916	16.877684	4.984434	9.234175	2.061057	2.532701	3.375145	0.662199	2.780764	0.383684	1.677689	0.832959	18.076045	1.516955	1.650281	1.737029	1.906143	10.641728	1.76795	2.861722	5.547764	3.837503	11.73314	17.515879	19.576261	17.374823	2.057925	1.522968	1.314309	4.412561	33.851122	3.189738	7.990608	4.511476	5.372521	1.83826	1.362317	1.826705	1.547811	1.940613	4.237838	1.548528	3.264439	20.377733	7.622202
s_PL_7_29	0.115082	0.224634	0.072785	0.114891	1.712764	3.152351	1.450974	0.752421	3.58396	0.889654	0.252464	3.968427	0.574899	0.761381	1.122341	2.43591	1.001714	1.02202	1.889732	1.727072	1.459188	1.357788	1.436345	1.217012	6.891865	1.227971	31.172119	2.655539	0.088218	0.289862	0.038425	0.135799	0.270511	3.208503	1.3754	4.014424	1.665009	1.037618	2.625805	1.46863	1.703617	2.312117	2.655594	3.072955	2.342392	4.558786	1.690858	0.284799	0.332985	0.710201	1.860582	3.952545	1.6568	2.166119	4.848774	1.637536	0.279408	0.549377	5.667965	1.381597	0.445812	1.722649	0.859978	1.039056	1.841643	3.000702
s_PL_7_2	2.089145	1.647467	2.138029	1.958901	0.612473	0.459032	0.217599	0.350629	0.0	1.879128	3.935895	0.0	1.33086	0.652163	0.356577	2.535644	2.855036	0.0	0.0	1.003563	0.274812	0.275686	3.82286	0.0	0.675776	1.218775	15.00299	7.686542	1.919742	1.417906	0.255179	2.111506	0.583731	0.0	0.0	0.0	0.0	0.546424	0.0	0.0	0.0	0.301627	0.0	0.0	0.0	0.0	0.0	1.450862	1.491976	2.686864	0.475026	0.0	0.0	0.0	0.0	0.0	0.0	0.670969	0.231294	0.0	1.679046	0.899354	0.389305	0.398609	0.0	0.0
s_PL_2_18	0.0	0.0	0.0	0.19009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056642	0.0	0.0	0.0	0.031346	0.0	0.0	0.0	0.0	0.0	0.0	0.048125	0.0	0.0	0.0	0.0	0.092987	0.0	31.229155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
